enddate,approval_type,rate,year
2017-02-18,approve,41.056827,2017
2017-02-18,disapprove,49.140717,2017
2017-02-20,approve,45.874548,2017
2017-02-20,disapprove,48.7507,2017
2017-02-19,approve,38.056827,2017
2017-02-19,disapprove,54.140717,2017
2017-02-20,approve,40.056827,2017
2017-02-20,disapprove,52.140717,2017
2017-02-21,approve,39.782305,2017
2017-02-21,disapprove,50.509023,2017
2017-02-20,approve,40.957442,2017
2017-02-20,disapprove,51.763923,2017
2017-02-20,approve,44.825675,2017
2017-02-20,disapprove,48.199832,2017
2017-02-21,approve,45.474548,2017
2017-02-21,disapprove,48.8507,2017
2017-02-21,approve,41.957442,2017
2017-02-21,disapprove,50.763923,2017
2017-02-22,approve,43.056827,2017
2017-02-22,disapprove,48.140717,2017
2017-02-22,approve,43.194628,2017
2017-02-22,disapprove,48.957609,2017
2017-02-22,approve,46.374548,2017
2017-02-22,disapprove,45.9507,2017
2017-02-23,approve,40.694156,2017
2017-02-23,disapprove,53.457367,2017
2017-02-22,approve,42.056827,2017
2017-02-22,disapprove,48.140717,2017
2017-02-22,approve,42.957442,2017
2017-02-22,disapprove,50.763923,2017
2017-02-23,approve,46.174548,2017
2017-02-23,disapprove,46.1507,2017
2017-02-23,approve,42.957442,2017
2017-02-23,disapprove,50.763923,2017
2017-02-24,approve,45.474548,2017
2017-02-24,disapprove,46.8507,2017
2017-02-25,approve,45.474548,2017
2017-02-25,disapprove,46.7507,2017
2017-02-24,approve,40.957442,2017
2017-02-24,disapprove,51.763923,2017
2017-02-24,approve,40.056827,2017
2017-02-24,disapprove,52.140717,2017
2017-02-25,approve,40.957442,2017
2017-02-25,disapprove,52.763923,2017
2017-02-26,approve,45.974548,2017
2017-02-26,disapprove,47.0507,2017
2017-02-25,approve,40.056827,2017
2017-02-25,disapprove,52.140717,2017
2017-02-26,approve,42.056827,2017
2017-02-26,disapprove,52.140717,2017
2017-02-27,approve,46.474548,2017
2017-02-27,disapprove,47.1507,2017
2017-02-26,approve,41.957442,2017
2017-02-26,disapprove,52.763923,2017
2017-02-27,approve,41.957442,2017
2017-02-27,disapprove,52.763923,2017
2017-02-28,approve,46.474548,2017
2017-02-28,disapprove,47.2507,2017
2017-02-27,approve,41.056827,2017
2017-02-27,disapprove,51.140717,2017
2017-03-01,approve,46.074548,2017
2017-03-01,disapprove,48.0507,2017
2017-03-02,approve,41.694156,2017
2017-03-02,disapprove,52.457367,2017
2017-02-28,approve,42.056827,2017
2017-02-28,disapprove,49.140717,2017
2017-03-01,approve,41.056827,2017
2017-03-01,disapprove,52.140717,2017
2017-02-28,approve,42.957442,2017
2017-02-28,disapprove,50.763923,2017
2017-03-01,approve,42.957442,2017
2017-03-01,disapprove,49.763923,2017
2017-03-04,approve,41.973556,2017
2017-03-04,disapprove,52.647346,2017
2017-03-02,approve,46.174548,2017
2017-03-02,disapprove,47.6507,2017
2017-03-01,approve,43.056827,2017
2017-03-01,disapprove,53.140717,2017
2017-03-02,approve,42.957442,2017
2017-03-02,disapprove,49.763923,2017
2017-03-03,approve,45.974548,2017
2017-03-03,disapprove,47.5507,2017
2017-03-02,approve,46.056827,2017
2017-03-02,disapprove,44.140717,2017
2017-03-03,approve,44.056827,2017
2017-03-03,disapprove,49.140717,2017
2017-03-04,approve,45.774548,2017
2017-03-04,disapprove,47.0507,2017
2017-03-03,approve,42.957442,2017
2017-03-03,disapprove,49.763923,2017
2017-03-04,approve,41.056827,2017
2017-03-04,disapprove,50.140717,2017
2017-03-04,approve,44.272005,2017
2017-03-04,disapprove,50.732341,2017
2017-03-05,approve,47.174548,2017
2017-03-05,disapprove,45.5507,2017
2017-03-05,approve,44.694156,2017
2017-03-05,disapprove,50.457367,2017
2017-03-04,approve,42.957442,2017
2017-03-04,disapprove,48.763923,2017
2017-03-06,approve,47.974548,2017
2017-03-06,disapprove,44.8507,2017
2017-03-05,approve,43.957442,2017
2017-03-05,disapprove,48.763923,2017
2017-03-05,approve,42.658908,2017
2017-03-05,disapprove,47.461051,2017
2017-03-05,approve,42.056827,2017
2017-03-05,disapprove,51.140717,2017
2017-03-06,approve,40.056827,2017
2017-03-06,disapprove,49.140717,2017
2017-03-06,approve,42.957442,2017
2017-03-06,disapprove,49.763923,2017
2017-03-07,approve,47.974548,2017
2017-03-07,disapprove,44.8507,2017
2017-03-06,approve,40.374548,2017
2017-03-06,disapprove,43.8507,2017
2017-03-08,approve,48.674548,2017
2017-03-08,disapprove,44.4507,2017
2017-03-09,approve,43.694156,2017
2017-03-09,disapprove,51.457367,2017
2017-03-07,approve,41.957442,2017
2017-03-07,disapprove,51.763923,2017
2017-03-07,approve,40.056827,2017
2017-03-07,disapprove,52.140717,2017
2017-03-12,approve,44.430471,2017
2017-03-12,disapprove,51.74177,2017
2017-03-08,approve,42.056827,2017
2017-03-08,disapprove,51.140717,2017
2017-03-07,approve,42.056827,2017
2017-03-07,disapprove,51.140717,2017
2017-03-11,approve,42.694454,2017
2017-03-11,disapprove,50.867505,2017
2017-03-09,approve,49.374548,2017
2017-03-09,disapprove,44.1507,2017
2017-03-08,approve,40.957442,2017
2017-03-08,disapprove,51.763923,2017
2017-03-09,approve,39.056827,2017
2017-03-09,disapprove,51.140717,2017
2017-03-10,approve,49.074548,2017
2017-03-10,disapprove,45.0507,2017
2017-03-09,approve,41.957442,2017
2017-03-09,disapprove,50.763923,2017
2017-03-10,approve,40.056827,2017
2017-03-10,disapprove,52.140717,2017
2017-03-11,approve,48.274548,2017
2017-03-11,disapprove,45.7507,2017
2017-03-10,approve,43.957442,2017
2017-03-10,disapprove,47.763923,2017
2017-03-12,approve,36.070846,2017
2017-03-12,disapprove,56.633466,2017
2017-03-11,approve,44.957442,2017
2017-03-11,disapprove,47.763923,2017
2017-03-11,approve,42.056827,2017
2017-03-11,disapprove,52.140717,2017
2017-03-12,approve,47.474548,2017
2017-03-12,disapprove,46.6507,2017
2017-03-12,approve,39.056827,2017
2017-03-12,disapprove,53.140717,2017
2017-03-12,approve,41.957442,2017
2017-03-12,disapprove,49.763923,2017
2017-03-13,approve,47.274548,2017
2017-03-13,disapprove,47.1507,2017
2017-03-13,approve,38.957442,2017
2017-03-13,disapprove,53.763923,2017
2017-03-14,approve,45.674548,2017
2017-03-14,disapprove,47.7507,2017
2017-03-13,approve,43.056827,2017
2017-03-13,disapprove,50.140717,2017
2017-03-15,approve,44.874548,2017
2017-03-15,disapprove,47.5507,2017
2017-03-16,approve,42.694156,2017
2017-03-16,disapprove,52.457367,2017
2017-03-14,approve,39.957442,2017
2017-03-14,disapprove,52.763923,2017
2017-03-14,approve,41.056827,2017
2017-03-14,disapprove,51.140717,2017
2017-03-15,approve,41.957442,2017
2017-03-15,disapprove,51.763923,2017
2017-03-16,approve,44.574548,2017
2017-03-16,disapprove,47.8507,2017
2017-03-15,approve,39.056827,2017
2017-03-15,disapprove,54.140717,2017
2017-03-16,approve,40.056827,2017
2017-03-16,disapprove,50.140717,2017
2017-03-17,approve,44.774548,2017
2017-03-17,disapprove,47.6507,2017
2017-03-16,approve,43.257815,2017
2017-03-16,disapprove,52.169753,2017
2017-03-16,approve,40.957442,2017
2017-03-16,disapprove,52.763923,2017
2017-03-17,approve,39.957442,2017
2017-03-17,disapprove,53.763923,2017
2017-03-18,approve,42.774548,2017
2017-03-18,disapprove,49.2507,2017
2017-03-17,approve,43.056827,2017
2017-03-17,disapprove,49.140717,2017
2017-03-18,approve,42.056827,2017
2017-03-18,disapprove,51.140717,2017
2017-03-19,approve,45.174548,2017
2017-03-19,disapprove,48.0507,2017
2017-03-18,approve,36.957442,2017
2017-03-18,disapprove,56.763923,2017
2017-03-19,approve,42.056827,2017
2017-03-19,disapprove,52.140717,2017
2017-03-19,approve,38.957442,2017
2017-03-19,disapprove,53.763923,2017
2017-03-20,approve,46.074548,2017
2017-03-20,disapprove,46.8507,2017
2017-03-20,approve,38.957442,2017
2017-03-20,disapprove,54.763923,2017
2017-03-21,approve,46.674548,2017
2017-03-21,disapprove,46.5507,2017
2017-03-20,approve,42.825675,2017
2017-03-20,disapprove,51.199832,2017
2017-03-20,approve,43.056827,2017
2017-03-20,disapprove,49.140717,2017
2017-03-22,approve,46.274548,2017
2017-03-22,disapprove,47.0507,2017
2017-03-21,approve,41.056827,2017
2017-03-21,disapprove,48.140717,2017
2017-03-23,approve,38.694156,2017
2017-03-23,disapprove,54.457367,2017
2017-03-21,approve,39.957442,2017
2017-03-21,disapprove,53.763923,2017
2017-03-21,approve,40.056827,2017
2017-03-21,disapprove,51.140717,2017
2017-03-22,approve,38.957442,2017
2017-03-22,disapprove,54.763923,2017
2017-03-22,approve,40.056827,2017
2017-03-22,disapprove,53.140717,2017
2017-03-23,approve,48.374548,2017
2017-03-23,disapprove,45.3507,2017
2017-03-23,approve,40.056827,2017
2017-03-23,disapprove,52.140717,2017
2017-03-23,approve,40.957442,2017
2017-03-23,disapprove,52.763923,2017
2017-03-24,approve,46.574548,2017
2017-03-24,disapprove,46.9507,2017
2017-03-23,approve,38.257815,2017
2017-03-23,disapprove,56.169753,2017
2017-03-24,approve,40.056827,2017
2017-03-24,disapprove,54.140717,2017
2017-03-25,approve,46.374548,2017
2017-03-25,disapprove,47.7507,2017
2017-03-24,approve,40.957442,2017
2017-03-24,disapprove,52.763923,2017
2017-03-25,approve,39.957442,2017
2017-03-25,disapprove,52.763923,2017
2017-03-25,approve,39.056827,2017
2017-03-25,disapprove,52.140717,2017
2017-03-26,approve,44.574548,2017
2017-03-26,disapprove,48.6507,2017
2017-03-27,approve,43.358901,2017
2017-03-27,disapprove,53.613477,2017
2017-03-27,approve,44.874548,2017
2017-03-27,disapprove,47.7507,2017
2017-03-27,approve,37.268893,2017
2017-03-27,disapprove,52.049562,2017
2017-03-26,approve,35.957442,2017
2017-03-26,disapprove,55.763923,2017
2017-03-26,approve,39.056827,2017
2017-03-26,disapprove,53.140717,2017
2017-03-27,approve,41.056827,2017
2017-03-27,disapprove,50.140717,2017
2017-03-28,approve,43.774548,2017
2017-03-28,disapprove,48.0507,2017
2017-03-27,approve,35.957442,2017
2017-03-27,disapprove,54.763923,2017
2017-03-30,approve,40.694156,2017
2017-03-30,disapprove,55.457367,2017
2017-03-28,approve,37.056827,2017
2017-03-28,disapprove,55.140717,2017
2017-03-30,approve,34.973556,2017
2017-03-30,disapprove,55.647346,2017
2017-03-28,approve,34.957442,2017
2017-03-28,disapprove,57.763923,2017
2017-03-29,approve,45.374548,2017
2017-03-29,disapprove,45.9507,2017
2017-03-28,approve,41.056827,2017
2017-03-28,disapprove,49.140717,2017
2017-03-28,approve,40.782305,2017
2017-03-28,disapprove,51.509023,2017
2017-03-29,approve,38.863557,2017
2017-03-29,disapprove,53.791578,2017
2017-03-29,approve,34.257815,2017
2017-03-29,disapprove,60.169753,2017
2017-03-29,approve,37.056827,2017
2017-03-29,disapprove,54.140717,2017
2017-03-30,approve,45.874548,2017
2017-03-30,disapprove,45.3507,2017
2017-03-29,approve,37.957442,2017
2017-03-29,disapprove,55.763923,2017
2017-03-30,approve,37.957442,2017
2017-03-30,disapprove,54.763923,2017
2017-03-31,approve,47.574548,2017
2017-03-31,disapprove,44.7507,2017
2017-03-30,approve,39.056827,2017
2017-03-30,disapprove,52.140717,2017
2017-03-31,approve,39.056827,2017
2017-03-31,disapprove,53.140717,2017
2017-03-31,approve,39.957442,2017
2017-03-31,disapprove,54.763923,2017
2017-04-01,approve,47.674548,2017
2017-04-01,disapprove,45.2507,2017
2017-04-01,approve,37.957442,2017
2017-04-01,disapprove,55.763923,2017
2017-04-03,approve,41.070846,2017
2017-04-03,disapprove,53.633466,2017
2017-04-02,approve,47.774548,2017
2017-04-02,disapprove,46.1507,2017
2017-04-01,approve,38.056827,2017
2017-04-01,disapprove,55.140717,2017
2017-04-02,approve,37.957442,2017
2017-04-02,disapprove,55.763923,2017
2017-04-03,approve,46.574548,2017
2017-04-03,disapprove,48.3507,2017
2017-04-02,approve,37.056827,2017
2017-04-02,disapprove,53.140717,2017
2017-04-03,approve,38.056827,2017
2017-04-03,disapprove,53.140717,2017
2017-04-04,approve,45.874548,2017
2017-04-04,disapprove,49.5507,2017
2017-04-03,approve,38.957442,2017
2017-04-03,disapprove,53.763923,2017
2017-04-04,approve,39.056827,2017
2017-04-04,disapprove,51.140717,2017
2017-04-04,approve,40.056827,2017
2017-04-04,disapprove,50.140717,2017
2017-04-05,approve,45.374548,2017
2017-04-05,disapprove,49.9507,2017
2017-04-04,approve,41.957442,2017
2017-04-04,disapprove,50.763923,2017
2017-04-06,approve,38.694156,2017
2017-04-06,disapprove,55.457367,2017
2017-04-05,approve,42.056827,2017
2017-04-05,disapprove,48.140717,2017
2017-04-05,approve,40.957442,2017
2017-04-05,disapprove,51.763923,2017
2017-04-05,approve,36.257815,2017
2017-04-05,disapprove,59.169753,2017
2017-04-06,approve,44.674548,2017
2017-04-06,disapprove,50.4507,2017
2017-04-07,approve,44.574548,2017
2017-04-07,disapprove,49.1507,2017
2017-04-06,approve,39.957442,2017
2017-04-06,disapprove,52.763923,2017
2017-04-06,approve,39.056827,2017
2017-04-06,disapprove,52.140717,2017
2017-04-06,approve,38.194628,2017
2017-04-06,disapprove,48.957609,2017
2017-04-07,approve,39.957442,2017
2017-04-07,disapprove,52.763923,2017
2017-04-07,approve,38.056827,2017
2017-04-07,disapprove,52.140717,2017
2017-04-08,approve,45.774548,2017
2017-04-08,disapprove,47.9507,2017
2017-04-09,approve,46.874548,2017
2017-04-09,disapprove,46.6507,2017
2017-04-08,approve,39.957442,2017
2017-04-08,disapprove,52.763923,2017
2017-04-08,approve,38.056827,2017
2017-04-08,disapprove,52.140717,2017
2017-04-09,approve,39.957442,2017
2017-04-09,disapprove,51.763923,2017
2017-04-11,approve,40.430471,2017
2017-04-11,disapprove,50.74177,2017
2017-04-10,approve,48.374548,2017
2017-04-10,disapprove,45.1507,2017
2017-04-09,approve,43.782305,2017
2017-04-09,disapprove,48.509023,2017
2017-04-11,approve,48.874548,2017
2017-04-11,disapprove,45.4507,2017
2017-04-10,approve,43.056827,2017
2017-04-10,disapprove,50.140717,2017
2017-04-10,approve,39.957442,2017
2017-04-10,disapprove,52.763923,2017
2017-04-13,approve,40.694156,2017
2017-04-13,disapprove,52.457367,2017
2017-04-11,approve,40.056827,2017
2017-04-11,disapprove,52.140717,2017
2017-04-12,approve,47.874548,2017
2017-04-12,disapprove,46.1507,2017
2017-04-11,approve,40.957442,2017
2017-04-11,disapprove,50.763923,2017
2017-04-13,approve,47.374548,2017
2017-04-13,disapprove,46.8507,2017
2017-04-11,approve,40.056827,2017
2017-04-11,disapprove,52.140717,2017
2017-04-12,approve,39.957442,2017
2017-04-12,disapprove,52.763923,2017
2017-04-18,approve,40.430471,2017
2017-04-18,disapprove,57.74177,2017
2017-04-12,approve,42.056827,2017
2017-04-12,disapprove,49.140717,2017
2017-04-12,approve,36.257815,2017
2017-04-12,disapprove,58.169753,2017
2017-04-14,approve,46.274548,2017
2017-04-14,disapprove,48.4507,2017
2017-04-13,approve,39.957442,2017
2017-04-13,disapprove,53.763923,2017
2017-04-12,approve,39.268893,2017
2017-04-12,disapprove,49.049562,2017
2017-04-13,approve,40.056827,2017
2017-04-13,disapprove,52.140717,2017
2017-04-14,approve,38.957442,2017
2017-04-14,disapprove,53.763923,2017
2017-04-15,approve,45.074548,2017
2017-04-15,disapprove,49.5507,2017
2017-04-14,approve,42.056827,2017
2017-04-14,disapprove,49.140717,2017
2017-04-15,approve,40.957442,2017
2017-04-15,disapprove,51.763923,2017
2017-04-16,approve,44.774548,2017
2017-04-16,disapprove,49.0507,2017
2017-04-15,approve,42.056827,2017
2017-04-15,disapprove,49.140717,2017
2017-04-17,approve,43.574548,2017
2017-04-17,disapprove,51.3507,2017
2017-04-17,approve,40.957442,2017
2017-04-17,disapprove,50.763923,2017
2017-04-18,approve,42.774548,2017
2017-04-18,disapprove,51.8507,2017
2017-04-18,approve,43.056827,2017
2017-04-18,disapprove,48.140717,2017
2017-04-19,approve,42.374548,2017
2017-04-19,disapprove,51.9507,2017
2017-04-18,approve,41.957442,2017
2017-04-18,disapprove,50.763923,2017
2017-04-20,approve,41.694156,2017
2017-04-20,disapprove,53.457367,2017
2017-04-18,approve,41.056827,2017
2017-04-18,disapprove,51.140717,2017
2017-04-19,approve,42.957442,2017
2017-04-19,disapprove,48.763923,2017
2017-04-20,approve,41.974548,2017
2017-04-20,disapprove,52.1507,2017
2017-04-19,approve,41.056827,2017
2017-04-19,disapprove,50.140717,2017
2017-04-18,approve,35.257815,2017
2017-04-18,disapprove,59.169753,2017
2017-04-21,approve,40.174548,2017
2017-04-21,disapprove,53.6507,2017
2017-04-20,approve,39.194628,2017
2017-04-20,disapprove,54.957609,2017
2017-04-20,approve,40.056827,2017
2017-04-20,disapprove,47.140717,2017
2017-04-20,approve,40.825675,2017
2017-04-20,disapprove,53.199832,2017
2017-04-25,approve,41.776803,2017
2017-04-25,disapprove,47.645536,2017
2017-04-20,approve,42.087203,2017
2017-04-20,disapprove,51.890805,2017
2017-04-20,approve,42.957442,2017
2017-04-20,disapprove,49.763923,2017
2017-04-21,approve,41.957442,2017
2017-04-21,disapprove,50.763923,2017
2017-04-23,approve,45.070846,2017
2017-04-23,disapprove,48.633466,2017
2017-04-22,approve,40.474548,2017
2017-04-22,disapprove,52.4507,2017
2017-04-21,approve,46.056827,2017
2017-04-21,disapprove,47.140717,2017
2017-04-23,approve,40.374548,2017
2017-04-23,disapprove,52.3507,2017
2017-04-22,approve,39.957442,2017
2017-04-22,disapprove,52.763923,2017
2017-04-23,approve,43.056827,2017
2017-04-23,disapprove,50.140717,2017
2017-04-23,approve,39.957442,2017
2017-04-23,disapprove,52.763923,2017
2017-04-24,approve,40.074548,2017
2017-04-24,disapprove,52.7507,2017
2017-04-25,approve,40.874548,2017
2017-04-25,disapprove,51.7507,2017
2017-04-24,approve,39.957442,2017
2017-04-24,disapprove,53.763923,2017
2017-04-24,approve,41.056827,2017
2017-04-24,disapprove,49.140717,2017
2017-04-24,approve,41.782305,2017
2017-04-24,disapprove,52.509023,2017
2017-04-27,approve,42.694156,2017
2017-04-27,disapprove,51.457367,2017
2017-04-25,approve,43.272005,2017
2017-04-25,disapprove,52.732341,2017
2017-04-25,approve,38.957442,2017
2017-04-25,disapprove,54.763923,2017
2017-04-26,approve,42.074548,2017
2017-04-26,disapprove,51.3507,2017
2017-04-25,approve,41.056827,2017
2017-04-25,disapprove,50.140717,2017
2017-04-25,approve,42.056827,2017
2017-04-25,disapprove,51.140717,2017
2017-04-26,approve,39.957442,2017
2017-04-26,disapprove,53.763923,2017
2017-04-27,approve,41.874548,2017
2017-04-27,disapprove,52.0507,2017
2017-04-26,approve,40.056827,2017
2017-04-26,disapprove,52.140717,2017
2017-04-27,approve,41.056827,2017
2017-04-27,disapprove,50.140717,2017
2017-04-28,approve,42.274548,2017
2017-04-28,disapprove,51.0507,2017
2017-04-27,approve,42.957442,2017
2017-04-27,disapprove,50.763923,2017
2017-04-27,approve,33.257815,2017
2017-04-27,disapprove,62.169753,2017
2017-04-29,approve,42.974548,2017
2017-04-29,disapprove,50.4507,2017
2017-04-28,approve,42.957442,2017
2017-04-28,disapprove,49.763923,2017
2017-04-28,approve,42.056827,2017
2017-04-28,disapprove,48.140717,2017
2017-04-29,approve,38.056827,2017
2017-04-29,disapprove,52.140717,2017
2017-04-30,approve,43.374548,2017
2017-04-30,disapprove,50.5507,2017
2017-04-29,approve,41.957442,2017
2017-04-29,disapprove,51.763923,2017
2017-04-30,approve,43.056827,2017
2017-04-30,disapprove,50.140717,2017
2017-04-30,approve,40.957442,2017
2017-04-30,disapprove,53.763923,2017
2017-05-01,approve,43.974548,2017
2017-05-01,disapprove,49.7507,2017
2017-05-01,approve,41.957442,2017
2017-05-01,disapprove,52.763923,2017
2017-05-01,approve,41.056827,2017
2017-05-01,disapprove,52.140717,2017
2017-05-02,approve,43.774548,2017
2017-05-02,disapprove,50.4507,2017
2017-05-04,approve,41.694156,2017
2017-05-04,disapprove,51.457367,2017
2017-05-04,approve,39.973556,2017
2017-05-04,disapprove,53.647346,2017
2017-05-02,approve,40.056827,2017
2017-05-02,disapprove,51.140717,2017
2017-05-02,approve,43.056827,2017
2017-05-02,disapprove,49.140717,2017
2017-05-03,approve,43.774548,2017
2017-05-03,disapprove,50.4507,2017
2017-05-02,approve,41.957442,2017
2017-05-02,disapprove,50.763923,2017
2017-05-04,approve,43.574548,2017
2017-05-04,disapprove,50.5507,2017
2017-05-03,approve,40.056827,2017
2017-05-03,disapprove,52.140717,2017
2017-05-05,approve,43.974548,2017
2017-05-05,disapprove,50.0507,2017
2017-05-04,approve,40.056827,2017
2017-05-04,disapprove,53.140717,2017
2017-05-04,approve,41.957442,2017
2017-05-04,disapprove,50.763923,2017
2017-05-05,approve,39.957442,2017
2017-05-05,disapprove,52.763923,2017
2017-05-05,approve,40.056827,2017
2017-05-05,disapprove,52.140717,2017
2017-05-05,approve,39.957442,2017
2017-05-05,disapprove,52.763923,2017
2017-05-06,approve,42.674548,2017
2017-05-06,disapprove,50.7507,2017
2017-05-07,approve,43.274548,2017
2017-05-07,disapprove,49.7507,2017
2017-05-06,approve,39.957442,2017
2017-05-06,disapprove,52.763923,2017
2017-05-06,approve,40.056827,2017
2017-05-06,disapprove,50.140717,2017
2017-05-07,approve,42.056827,2017
2017-05-07,disapprove,49.140717,2017
2017-05-07,approve,41.957442,2017
2017-05-07,disapprove,51.763923,2017
2017-05-08,approve,43.174548,2017
2017-05-08,disapprove,50.4507,2017
2017-05-09,approve,42.874548,2017
2017-05-09,disapprove,50.7507,2017
2017-05-08,approve,37.056827,2017
2017-05-08,disapprove,54.140717,2017
2017-05-08,approve,39.957442,2017
2017-05-08,disapprove,51.763923,2017
2017-05-10,approve,41.374548,2017
2017-05-10,disapprove,52.2507,2017
2017-05-09,approve,43.056827,2017
2017-05-09,disapprove,48.140717,2017
2017-05-09,approve,41.056827,2017
2017-05-09,disapprove,53.140717,2017
2017-05-09,approve,39.957442,2017
2017-05-09,disapprove,51.763923,2017
2017-05-11,approve,39.694156,2017
2017-05-11,disapprove,54.457367,2017
2017-05-10,approve,39.056827,2017
2017-05-10,disapprove,50.140717,2017
2017-05-10,approve,37.957442,2017
2017-05-10,disapprove,53.763923,2017
2017-05-11,approve,42.374548,2017
2017-05-11,disapprove,51.7507,2017
2017-05-12,approve,41.474548,2017
2017-05-12,disapprove,52.5507,2017
2017-05-11,approve,40.957442,2017
2017-05-11,disapprove,52.763923,2017
2017-05-11,approve,40.056827,2017
2017-05-11,disapprove,53.140717,2017
2017-05-13,approve,41.274548,2017
2017-05-13,disapprove,52.5507,2017
2017-05-12,approve,39.957442,2017
2017-05-12,disapprove,53.763923,2017
2017-05-12,approve,39.056827,2017
2017-05-12,disapprove,52.140717,2017
2017-05-14,approve,41.274548,2017
2017-05-14,disapprove,52.3507,2017
2017-05-13,approve,38.194628,2017
2017-05-13,disapprove,54.957609,2017
2017-05-13,approve,38.957442,2017
2017-05-13,disapprove,54.763923,2017
2017-05-13,approve,37.056827,2017
2017-05-13,disapprove,55.140717,2017
2017-05-14,approve,37.056827,2017
2017-05-14,disapprove,55.140717,2017
2017-05-15,approve,39.974548,2017
2017-05-15,disapprove,53.4507,2017
2017-05-14,approve,37.957442,2017
2017-05-14,disapprove,55.763923,2017
2017-05-16,approve,39.174548,2017
2017-05-16,disapprove,54.3507,2017
2017-05-15,approve,37.957442,2017
2017-05-15,disapprove,55.763923,2017
2017-05-15,approve,38.056827,2017
2017-05-15,disapprove,54.140717,2017
2017-05-16,approve,37.056827,2017
2017-05-16,disapprove,52.140717,2017
2017-05-16,approve,37.957442,2017
2017-05-16,disapprove,55.763923,2017
2017-05-16,approve,39.056827,2017
2017-05-16,disapprove,53.140717,2017
2017-05-18,approve,36.694156,2017
2017-05-18,disapprove,57.457367,2017
2017-05-17,approve,38.658908,2017
2017-05-17,disapprove,54.461051,2017
2017-05-17,approve,39.074548,2017
2017-05-17,disapprove,54.3507,2017
2017-05-17,approve,39.056827,2017
2017-05-17,disapprove,54.140717,2017
2017-05-17,approve,37.957442,2017
2017-05-17,disapprove,54.763923,2017
2017-05-18,approve,38.374548,2017
2017-05-18,disapprove,55.0507,2017
2017-05-18,approve,37.957442,2017
2017-05-18,disapprove,54.763923,2017
2017-05-18,approve,36.056827,2017
2017-05-18,disapprove,53.140717,2017
2017-05-18,approve,30.257815,2017
2017-05-18,disapprove,65.169753,2017
2017-05-19,approve,37.374548,2017
2017-05-19,disapprove,56.2507,2017
2017-05-19,approve,36.957442,2017
2017-05-19,disapprove,54.763923,2017
2017-05-19,approve,38.056827,2017
2017-05-19,disapprove,54.140717,2017
2017-05-20,approve,37.474548,2017
2017-05-20,disapprove,55.6507,2017
2017-05-20,approve,36.056827,2017
2017-05-20,disapprove,55.140717,2017
2017-05-21,approve,37.474548,2017
2017-05-21,disapprove,55.9507,2017
2017-05-20,approve,40.825675,2017
2017-05-20,disapprove,53.199832,2017
2017-05-22,approve,37.070846,2017
2017-05-22,disapprove,56.633466,2017
2017-05-20,approve,37.957442,2017
2017-05-20,disapprove,54.763923,2017
2017-05-21,approve,37.056827,2017
2017-05-21,disapprove,56.140717,2017
2017-05-22,approve,36.974548,2017
2017-05-22,disapprove,56.1507,2017
2017-05-21,approve,36.957442,2017
2017-05-21,disapprove,54.763923,2017
2017-05-23,approve,37.674548,2017
2017-05-23,disapprove,55.7507,2017
2017-05-22,approve,37.957442,2017
2017-05-22,disapprove,54.763923,2017
2017-05-22,approve,36.056827,2017
2017-05-22,disapprove,54.140717,2017
2017-05-23,approve,38.957442,2017
2017-05-23,disapprove,53.763923,2017
2017-05-25,approve,38.694156,2017
2017-05-25,disapprove,55.457367,2017
2017-05-24,approve,38.274548,2017
2017-05-24,disapprove,54.9507,2017
2017-05-23,approve,39.056827,2017
2017-05-23,disapprove,54.140717,2017
2017-05-23,approve,39.056827,2017
2017-05-23,disapprove,53.140717,2017
2017-05-24,approve,38.957442,2017
2017-05-24,disapprove,53.763923,2017
2017-05-24,approve,38.056827,2017
2017-05-24,disapprove,52.140717,2017
2017-05-25,approve,38.774548,2017
2017-05-25,disapprove,55.2507,2017
2017-05-26,approve,38.274548,2017
2017-05-26,disapprove,55.4507,2017
2017-05-25,approve,30.357815,2017
2017-05-25,disapprove,64.369753,2017
2017-05-25,approve,39.056827,2017
2017-05-25,disapprove,52.140717,2017
2017-05-25,approve,40.957442,2017
2017-05-25,disapprove,52.763923,2017
2017-05-27,approve,39.174548,2017
2017-05-27,disapprove,54.6507,2017
2017-05-26,approve,40.957442,2017
2017-05-26,disapprove,52.763923,2017
2017-05-26,approve,37.056827,2017
2017-05-26,disapprove,54.140717,2017
2017-05-27,approve,41.957442,2017
2017-05-27,disapprove,51.763923,2017
2017-05-27,approve,37.056827,2017
2017-05-27,disapprove,57.140717,2017
2017-05-28,approve,39.874548,2017
2017-05-28,disapprove,53.7507,2017
2017-05-29,approve,40.274548,2017
2017-05-29,disapprove,54.0507,2017
2017-05-28,approve,41.056827,2017
2017-05-28,disapprove,49.140717,2017
2017-05-28,approve,41.957442,2017
2017-05-28,disapprove,51.763923,2017
2017-05-29,approve,40.957442,2017
2017-05-29,disapprove,52.763923,2017
2017-05-30,approve,40.274548,2017
2017-05-30,disapprove,53.7507,2017
2017-05-29,approve,39.056827,2017
2017-05-29,disapprove,53.140717,2017
2017-05-30,approve,40.957442,2017
2017-05-30,disapprove,51.763923,2017
2017-05-31,approve,41.574548,2017
2017-05-31,disapprove,52.8507,2017
2017-06-01,approve,37.694156,2017
2017-06-01,disapprove,56.457367,2017
2017-05-30,approve,37.056827,2017
2017-05-30,disapprove,57.140717,2017
